12:44:44 PM,Tucker11,700,19,98.6,91,106.1,96,88.7,0,218.4,95,-16,-1,103.2,86,47,2.4,1781,-2.4,
12:44:45 PM,Tucker11,699,19,98.6,91,106.1,96,88.7,0,218.9,95,-16,-1,103.2,86,47,2.4,1781,-2.5,
12:44:46 PM,Tucker11,700,19,98.6,91,106.1,96,88.7,0,217.6,95,-16,-1,102.8,86,47,2.4,1781,-2.3,
12:44:47 PM,Tucker11,699,19,98.6,91,106.1,97,88.7,0,217.2,95,-14,-1,103.2,86,47,2.4,1781,-2.2,
