Time,Pump ID,Engine RPM,Engine % Load,Engine Coolant Temperature,Fuel Temperature,Fuel Pressure,Engine Oil Temperature,Engine Oil Pressure,Gear,Transmission Oil Pressure,Transmission Oil Temperature,Discharge Pressure, Hydraulic Power,Lube Oil Pressure,Lube Oil Temperature,Pump RPM,Discharge Rate,Discharge Total,Charge Pressure
7:12:54 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:12:55 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.2,
7:12:56 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,2,0,0.3,85,0,0.0,0,-0.1,
7:12:57 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:12:58 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:12:59 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.0,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:00 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,1,0,0.3,85,0,0.0,0,-0.1,
7:13:01 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:02 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,6,0,0.3,85,0,0.0,0,-0.1,
7:13:03 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,7,0,0.3,85,0,0.0,0,-0.1,
7:13:04 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:05 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:06 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.2,
7:13:07 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,0,0,0.3,85,0,0.0,0,-0.1,
7:13:08 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:09 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:11 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:12 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:13 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.1,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:14 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.2,
7:13:15 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:16 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.0,90,3,0,0.3,85,0,0.0,0,-0.2,
7:13:17 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.2,
7:13:18 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.1,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:19 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:20 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,1,0,0.3,85,0,0.0,0,-0.1,
7:13:21 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:22 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:23 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:24 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:25 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:26 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:27 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.2,
7:13:28 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,1,0,0.3,85,0,0.0,0,-0.2,
7:13:29 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:30 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:31 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:32 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:33 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:34 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.2,
7:13:35 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
7:13:36 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.1,90,5,0,0.3,85,0,0.0,0,-0.1,
7:13:37 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.2,
7:13:38 AM,,0,0,87.8,86,0.0,85,0.6,0,-1.2,90,3,0,0.3,85,0,0.0,0,-0.1,
