Time,Pump ID,Engine RPM,Engine % Load,Engine Coolant Temperature,Fuel Temperature,Fuel Pressure,Engine Oil Temperature,Engine Oil Pressure,Gear,Transmission Oil Pressure,Transmission Oil Temperature,Discharge Pressure, Hydraulic Power,Lube Oil Pressure,Lube Oil Temperature,Pump RPM,Discharge Rate,Discharge Total,Charge Pressure
8:52:28 AM,,700,10,140.0,99,105.6,139,67.3,0,225.5,121,53,3,105.7,91,47,2.4,2496,58.1,
8:52:29 AM,,700,10,140.0,99,105.6,140,67.3,0,227.4,121,48,3,106.1,91,47,2.4,2496,53.9,
8:52:30 AM,,698,11,140.0,99,105.6,140,67.3,0,228.8,121,52,3,105.7,91,47,2.4,2496,55.3,
8:52:31 AM,,700,11,140.0,99,105.6,140,66.7,0,230.1,121,50,3,105.9,91,47,2.4,2496,52.9,
8:52:32 AM,,700,11,140.0,99,105.6,140,67.3,0,225.8,121,53,3,106.2,91,47,2.4,2496,56.2,
8:52:33 AM,,700,11,140.0,99,105.6,140,67.3,0,228.0,121,50,3,105.9,91,47,2.4,2496,53.8,
8:52:34 AM,,700,11,140.0,99,105.6,140,67.3,0,222.2,121,51,3,106.3,91,47,2.4,2497,54.3,
8:52:35 AM,,700,11,140.0,99,105.6,140,66.7,0,224.3,121,53,3,105.9,91,47,2.4,2497,55.3,
8:52:36 AM,,700,11,140.0,99,105.6,140,67.3,0,225.5,121,51,3,106.5,91,47,2.4,2497,55.6,
8:52:37 AM,,700,10,140.0,99,105.6,140,67.3,0,227.2,121,49,3,106.0,91,47,2.4,2497,54.3,
8:52:38 AM,,700,11,140.0,99,105.6,140,67.3,0,229.8,121,52,3,106.1,91,47,2.4,2497,56.2,
8:52:39 AM,,700,11,140.0,99,105.6,140,67.3,0,228.9,121,51,3,106.0,91,47,2.4,2497,54.6,
8:52:40 AM,,701,10,140.0,99,105.6,140,67.3,0,227.8,121,53,3,105.9,91,47,2.4,2497,55.4,
8:52:41 AM,,700,10,140.0,99,105.6,140,67.3,0,230.2,121,49,3,106.4,91,47,2.4,2497,53.7,
8:52:42 AM,,700,10,140.0,99,105.6,140,67.3,0,230.7,121,54,3,105.6,91,47,2.4,2497,55.9,
8:52:43 AM,,700,10,140.0,99,105.6,140,67.3,0,225.4,121,50,3,105.9,91,47,2.4,2497,54.4,
8:52:44 AM,,700,10,140.0,99,105.6,140,67.3,0,227.9,121,52,3,106.1,91,47,2.4,2497,55.6,
8:52:45 AM,,701,10,140.0,99,105.6,140,67.3,0,225.9,121,49,3,105.7,91,47,2.4,2497,52.6,
8:52:46 AM,,700,10,140.0,99,105.6,140,66.7,0,227.9,121,51,3,106.3,91,47,2.4,2497,54.5,
8:52:47 AM,,700,10,140.0,99,105.6,140,66.7,0,228.3,121,53,3,105.8,91,47,2.4,2497,55.6,
8:52:48 AM,,701,9,140.0,99,105.6,140,66.7,0,229.8,121,53,3,106.1,91,47,2.4,2497,56.0,
8:52:49 AM,,700,9,140.0,99,105.6,140,66.7,0,224.1,121,53,3,105.8,91,47,2.4,2497,57.3,
8:52:50 AM,,698,11,140.0,99,105.6,140,66.1,0,226.9,121,51,3,105.9,91,47,2.4,2497,53.2,
8:52:51 AM,,700,11,140.0,99,105.6,140,66.7,0,227.4,121,52,3,106.0,91,47,2.4,2497,53.9,
8:52:52 AM,,700,11,140.0,99,105.6,140,66.7,0,228.1,121,50,3,106.1,91,47,2.4,2497,54.1,
8:52:53 AM,,700,11,140.0,99,105.6,140,66.7,0,226.0,121,49,3,106.0,91,47,2.4,2497,54.8,
8:52:54 AM,,700,11,140.0,99,105.6,140,66.7,0,226.6,121,52,3,105.5,91,47,2.4,2497,57.3,
8:52:55 AM,,700,11,140.0,99,105.6,140,66.7,0,227.8,121,53,3,106.5,91,47,2.4,2497,55.7,
8:52:56 AM,,700,11,140.0,99,105.6,140,66.7,0,228.9,121,50,3,105.5,91,47,2.4,2497,54.1,
8:52:57 AM,,700,11,140.0,99,105.6,140,66.7,0,229.7,121,49,3,106.0,91,47,2.4,2497,53.0,
8:52:58 AM,,701,10,140.0,99,105.6,140,66.7,0,227.8,121,54,3,106.2,91,47,2.4,2497,57.6,
8:52:59 AM,,700,11,140.0,99,105.6,140,66.7,0,230.1,121,51,3,105.5,91,47,2.4,2498,54.2,
8:53:00 AM,,700,10,140.0,99,105.6,140,66.7,0,227.4,121,52,3,106.3,91,47,2.4,2498,54.3,
8:53:01 AM,,700,10,140.0,99,105.6,140,66.7,0,224.0,121,49,3,105.6,91,47,2.4,2498,53.4,
8:53:02 AM,,700,10,141.8,99,105.6,140,66.7,0,229.8,121,53,3,105.9,91,47,2.4,2498,56.8,
8:53:03 AM,,700,10,141.8,99,105.6,140,66.7,0,229.8,121,51,3,105.6,91,47,2.4,2498,54.2,
8:53:04 AM,,700,10,141.8,99,105.6,140,66.7,0,224.8,121,53,3,106.1,91,47,2.4,2498,55.5,
8:53:05 AM,,701,10,141.8,99,105.6,140,66.7,0,228.5,121,54,3,106.1,91,47,2.4,2498,58.3,
8:53:06 AM,,699,10,141.8,99,105.6,140,66.7,0,226.6,121,53,3,105.9,91,47,2.4,2498,55.2,
8:53:07 AM,,699,10,141.8,99,105.6,140,66.7,0,229.3,121,48,3,105.7,91,47,2.4,2498,51.1,
8:53:08 AM,,701,9,141.8,99,105.6,140,66.7,0,225.8,121,49,3,105.4,91,47,2.4,2498,53.2,
8:53:09 AM,,700,9,141.8,99,105.6,140,66.7,0,227.3,121,50,3,106.3,91,47,2.4,2498,54.1,
9:05:38 AM,,1945,100,188.6,160,129.3,177,99.8,7,207.6,184,5219,2030,130.5,115,306,15.9,2682,51.1,
9:05:39 AM,,1945,100,188.6,160,129.3,177,100.3,7,206.8,184,5212,2027,130.1,115,306,15.9,2682,52.5,
