Time,Pump ID,Engine RPM,Engine % Load,Engine Coolant Temperature,Fuel Temperature,Fuel Pressure,Engine Oil Temperature,Engine Oil Pressure,Gear,Transmission Oil Pressure,Transmission Oil Temperature,Discharge Pressure, Hydraulic Power,Lube Oil Pressure,Lube Oil Temperature,Pump RPM,Discharge Rate,Discharge Total,Charge Pressure
9:17:54 AM,,1949,100,183.2,127,129.3,176,107.3,7,188.0,153,5302,2065,134.6,106,307,15.9,180,48.2,
9:17:55 AM,,1949,100,183.2,127,129.3,176,107.3,7,187.1,153,5301,2067,134.7,107,307,15.9,180,49.4,
9:17:56 AM,,1950,100,183.2,127,129.3,176,107.3,7,187.9,153,5299,2064,135.1,107,307,15.9,181,48.0,
9:17:58 AM,,1950,100,183.2,127,129.3,176,106.7,7,188.7,153,5302,2065,134.9,107,307,15.9,181,49.6,
9:17:59 AM,,1950,100,183.2,127,129.3,177,106.7,7,187.4,153,5294,2065,135.0,107,307,15.9,181,44.6,
9:18:00 AM,,1950,100,185.0,127,129.3,177,106.7,7,187.0,153,5297,2063,135.0,107,307,15.9,181,47.8,
9:18:01 AM,,1948,100,185.0,127,129.3,177,106.7,7,187.0,153,5285,2058,135.3,107,307,15.9,182,46.7,
9:18:02 AM,,1949,100,185.0,127,129.3,178,106.7,7,187.4,153,5294,2062,134.5,107,307,15.9,182,44.0,
9:18:03 AM,,1949,100,185.0,127,129.3,178,106.7,7,187.8,153,5297,2063,134.9,107,307,15.9,182,44.0,
9:18:04 AM,,1949,100,185.0,129,129.3,178,106.7,7,187.8,153,5298,2066,134.3,107,307,15.9,183,46.0,
9:18:05 AM,,1949,100,185.0,129,129.3,178,106.7,7,187.0,153,5303,2065,134.8,107,307,15.9,183,49.0,
9:18:06 AM,,1949,100,185.0,129,129.3,178,106.7,7,187.8,154,5307,2067,134.3,107,307,15.9,183,47.4,
9:18:07 AM,,1949,100,186.8,129,129.3,179,106.7,7,187.8,154,5309,2068,134.4,107,307,15.9,183,49.1,
9:18:08 AM,,1949,100,186.8,129,129.3,179,106.7,7,187.3,154,5305,2066,134.4,107,307,15.9,184,45.5,
9:18:09 AM,,1949,100,186.8,129,129.3,179,106.7,7,188.0,154,5303,2065,134.6,107,307,15.9,184,47.2,
9:18:10 AM,,1949,100,186.8,129,129.3,179,106.7,7,187.3,154,5303,2065,134.5,107,307,15.9,184,51.7,
9:18:11 AM,,1948,100,186.8,129,129.3,179,106.1,7,188.0,154,5298,2063,134.1,107,307,15.9,184,44.2,
