Time,Pump ID,Engine RPM,Engine % Load,Engine Coolant Temperature,Fuel Temperature,Fuel Pressure,Engine Oil Temperature,Engine Oil Pressure,Gear,Transmission Oil Pressure,Transmission Oil Temperature,Discharge Pressure, Hydraulic Power,Lube Oil Pressure,Lube Oil Temperature,Pump RPM,Discharge Rate,Discharge Total,Charge Pressure
12:17:39 PM,,0,0,93.2,0,0.0,0,0.0,0,-0.5,99,25,0,0.1,93,0,0.0,70,-0.1,
12:17:40 PM,,0,0,93.2,0,0.0,0,0.0,0,-0.5,99,25,0,0.1,93,0,0.0,70,-0.1,
12:17:41 PM,,0,0,93.2,0,0.0,0,0.0,0,-0.5,99,25,0,0.1,93,0,0.0,70,-0.1,
12:17:42 PM,,0,0,93.2,0,0.0,0,0.0,0,-0.5,99,25,0,0.1,93,0,0.0,70,-0.1,
12:17:43 PM,,0,0,93.2,0,0.0,0,0.0,0,-0.5,99,25,0,0.1,93,0,0.0,70,-0.1,
12:17:44 PM,,0,0,93.2,0,0.0,0,0.0,0,-0.5,99,24,0,0.1,93,0,0.0,70,-0.1,
12:17:45 PM,,0,0,93.2,0,0.0,0,0.0,0,-0.5,99,26,0,0.1,93,0,0.0,70,-0.1,
12:17:46 PM,,0,0,93.2,0,0.0,0,0.0,0,-0.5,99,25,0,0.1,93,0,0.0,70,-0.1,
12:17:47 PM,,0,0,93.2,0,0.0,0,0.0,0,-0.5,99,25,0,0.1,93,0,0.0,70,-0.1,
12:17:48 PM,,0,0,93.2,0,0.0,0,0.0,0,-0.5,99,25,0,0.1,93,0,0.0,70,-0.1,
12:17:49 PM,,0,0,93.2,0,0.0,0,0.0,0,-0.5,99,25,0,0.1,93,0,0.0,70,-0.1,
