Time,Pump ID,Engine RPM,Engine % Load,Engine Coolant Temperature,Fuel Temperature,Fuel Pressure,Engine Oil Temperature,Engine Oil Pressure,Gear,Transmission Oil Pressure,Transmission Oil Temperature,Discharge Pressure, Hydraulic Power,Lube Oil Pressure,Lube Oil Temperature,Pump RPM,Discharge Rate,Discharge Total,Charge Pressure
9:20:10 AM,,1910,100,183.2,0,72.5,0,70.2,11,102.8,183,6593,2800,96.9,79,243,17.3,121,49.0,
9:20:11 AM,,1909,100,183.2,0,72.5,0,70.2,11,105.3,183,6583,2797,97.9,79,243,17.3,121,49.7,
9:20:12 AM,,1909,100,183.2,0,72.5,0,70.2,11,104.2,183,6579,2795,96.9,79,243,17.3,121,50.9,
9:20:13 AM,,1911,100,183.2,0,72.5,0,70.2,11,105.9,183,6582,2795,96.5,79,243,17.3,122,41.7,
9:20:14 AM,,1908,100,183.2,0,72.5,0,70.2,11,105.7,183,6597,2802,96.1,79,243,17.3,122,44.8,
9:20:15 AM,,1911,100,183.2,0,72.5,0,70.2,11,104.7,183,6584,2796,95.6,79,243,17.3,122,53.0,
9:20:16 AM,,1910,100,183.2,0,72.5,0,70.2,11,104.6,183,6585,2796,96.3,79,243,17.3,123,53.3,
9:20:17 AM,,1907,100,183.2,0,72.5,0,70.2,11,105.3,183,6583,2795,96.2,79,243,17.3,123,49.7,
9:20:18 AM,,1911,100,183.2,0,72.5,0,70.2,11,104.6,183,6572,2793,97.1,79,243,17.3,123,51.0,
9:20:19 AM,,1906,100,183.2,0,72.5,0,70.2,11,104.7,183,6582,2796,97.0,79,243,17.3,123,52.1,
9:20:20 AM,,1910,100,183.2,0,72.5,0,69.6,11,107.1,183,6580,2794,97.5,79,243,17.3,124,45.4,
9:20:21 AM,,1909,100,183.2,0,72.5,0,69.6,11,107.1,183,6595,2800,96.2,79,243,17.3,124,49.3,
9:20:22 AM,,1908,100,183.2,0,72.5,0,70.2,11,103.8,183,6580,2794,96.3,79,243,17.3,124,42.4,
9:20:23 AM,,1910,100,183.2,0,72.5,0,70.2,11,104.7,183,6587,2797,96.5,79,243,17.3,125,53.4,
9:20:24 AM,,1906,100,183.2,0,72.5,0,70.2,11,104.4,183,6579,2794,95.5,79,243,17.3,125,52.4,
9:20:25 AM,,1909,100,183.2,0,72.5,0,69.6,11,106.5,183,6579,2792,95.9,79,243,17.3,125,53.3,
9:20:26 AM,,1907,100,183.2,0,72.5,0,70.2,11,106.3,183,6572,2791,95.9,79,243,17.3,125,50.1,
9:20:27 AM,,1904,100,183.2,0,72.5,0,70.2,11,104.0,183,6565,2786,97.4,79,243,17.3,126,52.9,
9:20:28 AM,,1907,100,183.2,0,72.5,0,70.2,11,105.5,183,6584,2792,97.2,79,243,17.3,126,51.7,
9:20:29 AM,,1909,100,183.2,0,72.5,0,70.2,11,105.1,183,6568,2789,97.4,79,243,17.3,126,49.8,
9:20:30 AM,,1905,100,183.2,0,72.5,0,70.2,11,104.2,183,6593,2798,96.2,79,243,17.3,127,49.9,
9:20:31 AM,,1909,100,183.2,0,72.5,0,70.2,11,104.0,183,6572,2789,96.4,79,243,17.3,127,42.2,
9:20:32 AM,,1907,100,183.2,0,72.5,0,70.2,11,104.2,183,6591,2799,96.2,79,243,17.3,127,52.0,
9:20:33 AM,,1906,100,183.2,0,72.5,0,70.8,11,105.9,183,6580,2796,95.0,79,243,17.3,127,49.3,
9:20:34 AM,,1911,100,183.2,0,72.5,0,70.8,11,106.3,183,6582,2793,95.9,79,243,17.3,128,49.4,
9:20:35 AM,,1906,100,183.2,0,72.5,0,70.2,11,107.7,183,6582,2795,95.6,79,243,17.3,128,50.5,
9:20:36 AM,,1909,100,183.2,0,72.5,0,70.2,11,106.1,183,6575,2792,97.2,79,243,17.3,128,50.5,
9:20:37 AM,,1907,100,183.2,0,72.5,0,70.8,11,106.5,183,6595,2801,96.9,79,243,17.3,129,46.8,
9:20:38 AM,,1909,100,183.2,0,72.5,0,69.6,11,104.7,183,6581,2795,96.9,79,243,17.3,129,41.4,
9:20:39 AM,,1910,100,183.2,0,72.5,0,70.2,11,104.0,183,6600,2803,96.2,79,243,17.3,129,50.7,
9:20:40 AM,,1908,100,183.2,0,72.5,0,70.2,11,101.5,183,6581,2794,96.2,79,243,17.3,129,42.7,
9:20:41 AM,,1909,100,183.2,0,72.5,0,69.6,11,103.0,183,6599,2802,96.0,79,243,17.3,130,53.7,
9:20:42 AM,,1909,100,183.2,0,72.5,0,70.2,11,105.3,183,6591,2799,94.8,79,243,17.3,130,51.4,
9:20:43 AM,,1906,100,183.2,0,72.5,0,69.6,11,103.4,183,6583,2796,95.8,79,243,17.3,130,51.4,
9:20:44 AM,,1912,100,183.2,0,72.5,0,69.6,11,106.1,183,6594,2800,96.2,79,243,17.3,131,46.9,
9:20:45 AM,,1907,100,183.2,0,72.5,0,70.2,11,105.9,183,6578,2793,96.7,79,243,17.3,131,51.9,
9:20:46 AM,,1908,100,183.2,0,72.5,0,70.2,11,104.9,183,6596,2801,96.9,79,243,17.3,131,47.2,
9:20:47 AM,,1911,100,183.2,0,71.9,0,70.2,11,105.3,183,6579,2794,96.5,79,243,17.3,131,43.0,
9:20:48 AM,,1907,100,183.2,0,72.5,0,70.2,11,102.8,183,6591,2799,96.4,79,243,17.3,132,50.0,
9:20:49 AM,,1911,100,183.2,0,72.5,0,70.2,11,104.0,183,6581,2795,95.9,79,243,17.3,132,48.3,
9:20:50 AM,,1907,100,183.2,0,72.5,0,70.2,11,104.4,183,6587,2797,95.7,79,243,17.3,132,53.4,
9:20:51 AM,,1910,100,181.4,0,72.5,0,69.6,11,103.4,183,6587,2795,94.6,79,243,17.3,133,50.2,
9:20:52 AM,,1908,100,183.2,0,72.5,0,70.2,11,104.2,183,6577,2793,96.0,79,243,17.3,133,52.2,
9:20:53 AM,,1910,100,183.2,0,72.5,0,69.6,11,106.3,183,6585,2796,96.0,79,243,17.3,133,45.8,
9:20:54 AM,,1908,100,183.2,0,72.5,0,70.2,11,108.2,183,6566,2788,96.7,79,243,17.3,133,51.4,
9:20:55 AM,,1910,100,183.2,0,72.5,0,70.2,11,104.0,183,6592,2799,96.8,79,243,17.3,134,46.4,
9:20:56 AM,,1911,100,183.2,0,72.5,0,69.6,11,105.1,183,6573,2791,96.8,79,243,17.3,134,43.0,
9:20:57 AM,,1906,100,183.2,0,72.5,0,70.2,11,107.1,183,6584,2796,96.2,79,243,17.3,134,50.7,
9:20:58 AM,,1909,100,181.4,0,72.5,0,69.6,11,105.1,183,6583,2793,96.0,79,243,17.3,135,48.4,
9:20:59 AM,,1908,100,183.2,0,72.5,0,69.0,11,103.4,183,6590,2798,95.5,79,243,17.3,135,51.7,
9:21:00 AM,,1907,100,183.2,0,72.5,0,69.6,11,102.8,183,6586,2797,94.4,79,243,17.3,135,51.8,
9:21:01 AM,,1911,100,183.2,0,72.5,0,69.6,11,102.8,183,6573,2789,95.5,79,243,17.3,136,53.4,
9:21:02 AM,,1906,100,183.2,0,72.5,0,70.2,11,104.9,183,6579,2794,95.5,79,243,17.3,136,47.4,
9:21:03 AM,,1906,100,183.2,0,72.5,0,69.6,11,104.2,183,6565,2786,96.7,79,243,17.3,136,48.4,
9:21:04 AM,,1906,100,183.2,0,72.5,0,70.2,11,103.2,183,6583,2793,96.0,79,243,17.3,136,47.0,
9:21:05 AM,,1908,100,183.2,0,72.5,0,70.2,11,105.1,183,6563,2785,96.2,80,243,17.3,137,48.3,
9:21:06 AM,,1907,100,183.2,0,72.5,0,69.6,11,103.4,183,6588,2795,96.0,80,243,17.3,137,51.6,
9:21:07 AM,,1908,100,183.2,0,72.5,0,69.6,11,105.1,183,6563,2785,95.8,80,243,17.3,137,43.8,
9:21:08 AM,,1906,100,183.2,0,72.5,0,69.6,11,104.9,183,6575,2790,95.5,80,243,17.3,138,54.5,
9:21:09 AM,,1907,100,183.2,0,72.5,0,69.6,11,103.0,183,6566,2784,94.7,80,243,17.3,138,44.5,
9:21:10 AM,,1906,100,185.0,0,72.5,0,70.2,11,103.8,183,6578,2791,95.4,80,243,17.3,138,52.8,
9:21:11 AM,,1911,100,183.2,0,72.5,0,69.6,11,104.4,183,6575,2790,95.5,80,243,17.3,138,52.9,
9:21:12 AM,,1905,100,183.2,0,72.5,0,69.6,11,103.8,183,6569,2787,96.2,80,243,17.3,139,55.2,
9:21:13 AM,,1907,100,183.2,0,72.5,0,69.6,11,104.4,183,6584,2796,95.9,80,243,17.3,139,48.5,
9:21:14 AM,,1908,100,183.2,0,71.9,0,69.6,11,106.1,183,6572,2791,96.9,80,243,17.3,139,50.1,
9:21:15 AM,,1907,100,183.2,0,72.5,0,69.6,11,104.0,183,6598,2800,95.6,80,243,17.3,140,49.0,
9:21:16 AM,,1911,100,183.2,0,72.5,0,69.6,11,104.9,183,6572,2793,95.5,80,243,17.3,140,43.5,
9:21:17 AM,,1907,100,183.2,0,72.5,0,69.6,11,104.2,183,6591,2799,94.8,80,243,17.3,140,54.0,
9:21:18 AM,,1910,100,183.2,0,72.5,0,69.6,11,104.2,183,6583,2796,94.4,80,243,17.3,140,48.6,
9:21:19 AM,,1907,100,183.2,0,72.5,0,69.6,11,105.3,183,6580,2794,95.4,80,243,17.3,141,51.8,
9:21:20 AM,,1909,100,183.2,0,72.5,0,69.6,11,106.3,183,6583,2795,94.9,80,243,17.3,141,50.1,
9:21:22 AM,,1909,100,183.2,0,72.5,0,70.2,11,104.6,183,6569,2790,96.2,80,243,17.3,142,52.9,
9:21:23 AM,,1907,100,183.2,0,72.5,0,69.6,11,104.2,185,6598,2802,96.3,80,243,17.3,142,46.7,
