Time,Pump ID,Engine RPM,Engine % Load,Engine Coolant Temperature,Fuel Temperature,Fuel Pressure,Engine Oil Temperature,Engine Oil Pressure,Gear,Transmission Oil Pressure,Transmission Oil Temperature,Discharge Pressure, Hydraulic Power,Lube Oil Pressure,Lube Oil Temperature,Pump RPM,Discharge Rate,Discharge Total,Charge Pressure
10:02:01 AM,Tucker 2,0,0,89.6,88,1.2,88,0.0,0,-0.3,96,-10,0,0.3,84,0,0.0,132,-2.3,
1:56:04 PM,Tucker 2,1944,100,188.6,145,129.9,179,104.4,7,192.5,166,5330,2072,130.3,106,306,15.9,308,36.4,
1:56:05 PM,Tucker 2,1944,100,188.6,145,130.5,179,104.4,7,192.9,166,5333,2071,130.4,106,306,15.9,308,35.5,
1:56:06 PM,Tucker 2,1944,100,188.6,145,130.5,179,104.4,7,193.5,166,5334,2071,130.2,106,306,15.8,308,36.2,
1:56:07 PM,Tucker 2,1945,100,188.6,145,130.5,179,104.4,7,192.4,166,5333,2073,130.8,106,306,15.9,309,36.0,
1:56:08 PM,Tucker 2,1944,100,188.6,145,130.5,179,104.4,7,192.4,166,5336,2073,131.0,106,306,15.9,309,34.6,
1:56:09 PM,Tucker 2,1944,100,188.6,145,130.5,179,104.4,7,192.5,166,5326,2071,130.7,106,306,15.9,309,36.3,
1:56:10 PM,Tucker 2,1944,100,188.6,145,130.5,179,104.4,7,193.0,166,5330,2070,130.3,106,306,15.9,309,36.1,
1:56:11 PM,Tucker 2,1944,100,188.6,145,130.5,179,104.4,7,192.7,166,5328,2072,130.4,106,306,15.9,310,35.8,
1:56:12 PM,Tucker 2,1944,100,188.6,147,130.5,179,104.4,7,192.4,166,5326,2068,130.3,106,306,15.9,310,35.8,
1:56:13 PM,Tucker 2,1944,100,188.6,147,130.5,179,104.4,7,192.7,166,5331,2073,130.7,106,306,15.9,310,35.2,
1:56:14 PM,Tucker 2,1944,100,188.6,147,130.5,179,104.4,7,192.6,166,5336,2075,130.5,106,306,15.9,310,34.5,
1:56:15 PM,Tucker 2,1944,100,188.6,147,130.5,179,104.4,7,192.3,166,5336,2072,130.4,107,306,15.9,311,36.3,
1:56:16 PM,Tucker 2,1944,100,188.6,147,130.5,179,104.4,7,192.6,166,5331,2070,130.4,107,306,15.8,311,35.8,
1:56:17 PM,Tucker 2,1944,100,188.6,147,130.5,179,104.4,7,193.1,166,5332,2073,130.4,107,306,15.9,311,34.2,
1:56:18 PM,Tucker 2,1944,100,188.6,147,130.5,179,104.4,7,192.7,166,5322,2066,130.1,107,306,15.8,312,37.0,
1:56:19 PM,Tucker 2,1945,100,188.6,147,130.5,179,104.4,7,193.2,167,5327,2072,130.6,107,306,15.9,312,36.1,
1:56:20 PM,Tucker 2,1945,100,188.6,147,130.5,179,104.4,7,192.8,167,5333,2071,130.3,107,306,15.8,312,35.1,
